Temparature,Humidity,Windspeed,Rainfall
25.1,72.2,2.2,0
25.65,71,14.45,0
26,69.6,1.25,0
25.05,70.3,5.1,0
23,82,23.15,1
23.75,80.45,6.8,0
23.8875,74.5125,17.75,0
23.425,69.3125,17.55,0
22.2,71.475,16.75,0
23.5375,68.3125,30.6,0
24.0625,73.1625,27.95,0
24.25,72.2875,19.7,0
24.925,67.175,32.55,0
23.95,65.375,32.25,0
23.95,65.275,24.35,0
25.2625,66.125,30.2,0
24.7,70.375,32.7,0
24.1375,70.6,7.7,0
24.0375,68.4,15.5,0
24,68.6,15.2,0
23.9875,69.4875,23.45,0
23.4875,66.1,32.55,0
24.1,64.2125,2.75,0
24.25,68.175,1.15,0
23.025,71.3625,1.1,0
23.075,68.825,1.55,0
24.0875,69.95,9.45,0
24.85,68.025,10.45,0
24.475,71.2125,1.05,0
23.825,68.6,1.05,0
21.3875,66.175,1.05,0
23.075,67.7,1.35,0
23.8625,69.375,1.6,0
19.7,43.65,4.4,0
21.3,43.75,5.6,0
22.45,40.15,6.8,0
23.3,44.4,3.4,0
23.1,49.4,3.25,0
23.65,52.35,4.05,0
23.45,56.45,5.1,0
23.95,49.2,4.1,0
21.75,43.75,5.05,0
23.25,34.2,3.9,0
23.8,49.3,4.2,0
23.7,63.7,4.05,0
23.85,62.75,4.35,0
23.95,56.05,4.35,0
24.05,51.35,4.5,0
23.45,53.1,2.65,0
23.35,50.95,5.5,0
24.7,50.35,2.95,0
24.5,46.9,5.35,0
23.15,47.95,3.85,0
24.7,43.25,4.45,0
24.95,43.85,6.35,0
25.25,52.5,5.6,0
24.9,62.15,4.3,0
24.95,64.95,7.5,0
26.2,56.3,7.4,0
23,80.8,4.25,1
20.15,96.25,5.9,1
19.3,88.35,6.5,0
19.4,55.45,5.55,0
21.05,46.85,6.05,0
23.15,64,8.05,0
23.95,56,6.25,0
23.55,57.7,5.2,0
24.1,62.25,6.2,0
24.55,57.25,4,0
24.6,50.7,5.75,0
25.85,50.45,5.7,0
27.2,53.45,6.4,0
25,51.95,4.95,0
23.45,31.15,5.95,0
25.65,53.45,5.85,0
25.75,64.55,6.8,0
24.95,64.2,5.15,0
26,55.15,5,0
26.65,50.15,6.6,0
27.95,52.6,4.8,0
28.05,52.2,4.2,0
28.6,45.85,4.4,0
28.2,53.7,5.1,0
28.15,60.75,8.05,0
28.15,51.9,8.65,0
28.6,39.7,4.7,0
29.75,37.35,4.2,0
29.6,31.55,4.95,0
31.7,28.55,3.95,0
30.05,39.75,4.45,0
29.3,48.9,5.4,0
28.15,60,4.7,0
28.65,51.95,6.05,0
28.65,57.1,7.85,0
27.3,60.15,8.15,0
29.85,50.3,5.6,0
30.75,48.8,4.95,0
29.4,30.4,4,0
28.45,31,5.4,0
29.3,42.75,4.05,0
30,51.45,6.35,0
29,50.1,6.8,0
30.1,52.75,5.85,0
30.85,47.75,5.95,0
31.5,34.05,6.45,0
31.3,27.5,5.15,0
31.35,25.7,4.75,0
31.35,21.1,6.45,0
30.25,40.6,7.55,0
30.15,39.1,8.25,0
28.05,47.35,8.45,0
30.7,51.95,7.1,0
30,56.95,6.5,0
30.75,47.65,5.7,0
31.55,46.4,5.25,0
32.15,42.8,3.85,0
31.55,42.4,5.1,0
31.85,37.8,3.95,0
32.05,38.3,4.8,0
32.3,35.7,3.05,0
33,30.75,4.2,0
32.3,36.9,4.25,0
33.85,28.45,4.2,0
34.25,27.1,6.65,1
33.9,30.65,4.5,0
32.65,42.95,7.2,0
31.2,48.9,5.95,0
32.3,41.7,5.7,0
32.9,30.8,5.75,1
32.1,46.05,6.95,1
32.4,34.1,5.5,0
31.85,48.35,5.95,0
31.55,44.65,3.4,0
32.5,49.25,4.2,0
34.45,35.65,2.95,0
32.1,34.95,5.05,1
33.6,37.45,3.4,0
33.6,33.85,2.95,0
34,27.2,4.8,0
33.05,23.55,7.25,0
31.9,40,5.4,0
29.25,62.05,4,1
30.7,55.9,7.9,1
31.15,55.25,5.9,1
33.25,45.3,5.3,0
30.55,51.9,5.35,1
31.7,36.05,4.25,0
33.85,37,3.6,0
34.55,38.05,4.9,0
35.95,36.75,4.7,0
35.65,42.95,4.85,0
34.85,46.6,4.2,0
35.9,39.7,3.4,0
34.85,46.35,4.4,0
34.9,40.9,4.5,1
34.25,24.75,7.3,0
34,34.1,7.55,0
34,27.6,5.5,0
35.6,24.85,5.6,0
35.6,25.2,5.1,0
37.25,24.15,6.95,0
37.05,27.8,7.3,0
35.3,21.85,7.65,0
35.7,29.7,6.5,0
33.25,44.1,7.5,1
33.85,34.9,3.6,0
35.4,29.05,6.6,0
34.75,40.2,4.85,0
33.9,38.7,7.15,0
35.1,35.35,4.8,0
34.85,31.75,5.65,0
35.95,24.3,4.7,0
36.9,32.3,4.95,0
36.95,30.8,4.55,0
36.75,31.4,9.1,1
36.7,37,4.65,0
35.65,37.85,4.85,0
35.8,32.9,4.8,0
36.95,28.55,7.6,0
37.6,32.9,3.6,0
37,36.3,3.85,0
37.05,36.8,4.4,0
35.45,45.4,7.05,0
35,40.25,6.8,0
36.25,37.6,20.35,0
33.15,46.55,3.7,0
35.5,43.75,7.85,1
33.4,57.45,7.15,1
32.7,55.15,4.15,0
36.35,42.75,5.5,0
34.65,45.9,8.15,0
32.5,61,3.5,1
29.95,66.4,2.55,0
34.3,46.9,3.3,0
34.45,47,4.5,0
34.6,43.35,4.95,0
33.15,51.25,5.25,0
31.7,55,4.8,1
32.7,50.5,4.55,0
33.85,44.7,5.1,0
33.65,43.1,5.7,0
32.8,46.3,7.5,0
33.55,43,4.95,0
33.3,49.75,6.6,0
31.55,62.75,3.75,1
30.9,67.5,4.6,1
29.25,72,4.85,0
29.7,71.45,3.35,1
29.65,71.65,3.45,1
31.35,66.1,2.65,0
30.95,60.15,6.1,0
31.65,56.3,5.5,1
29.35,64.9,6.4,0
28,72.9,4.65,1
26.5,75.85,6.5,0
26.7,79.8,4.45,1
27.3,74.55,4.4,0
29.7,66.05,4.95,1
29.65,67.2,5.25,1
27.9,74.95,3.3,1
28.55,68.25,4.1,0
29.5,64.2,5.35,0
29.85,67.75,5.45,1
29.15,67.35,3.5,1
30.15,61.3,3.95,0
29.4,68.45,4.8,1
29.5,65.35,2.35,1
31.05,59,3.45,0
30.9,59.5,4,1
30.1,60.5,3.85,1
29.7,67.4,6.9,1
30.9,59.6,5.05,0
30.85,62.5,4.65,1
29.4,70.3,3.7,1
28.6,75.8,4.7,0
29.25,69.95,3,1
30.4,64.3,3.95,0
29.7,65.55,3.1,0
29.65,64.1,3.55,0
29.35,67.65,5.25,1
26.2,79,3.65,1
26.7,76.5,24.05,0
24.75,87.1,3.5,1
24.2,88.05,3.8,1
25.4,83.05,4.4,0
27.4,77.8,11.45,1
26.6,82,4.15,1
23,92.2,3.95,1
24.1,90.7,4,1
26.25,84.05,4.2,1
26.7,82.05,3.85,1
26.45,82.9,5.9,1
26.4,82.15,4.9,1
27.05,77.95,4.75,0
28.4,72.5,4.05,0
28.45,70.7,3.65,0
28.75,68.25,3.45,0
29.05,69.7,5.85,1
28.25,73.8,3.4,0
28.55,69.6,1.95,0
28.95,67.9,1.9,0
29.7,64.1,2.75,1
29.75,68.3,3.95,1
27.8,71.95,4.8,0
30.1,67.15,4.45,0
29.25,69.3,4.9,0
28.25,70.15,4.45,0
27.95,73.95,3.5,1
26.95,76.35,5.4,1
27.85,72.45,5.25,1
27.95,66.5,2.85,0
27.9,62.8,32.7,0
28.5,62.5,4.35,0
29.65,62.95,3.45,0
29.25,71.1,3.25,1
27.8,77.3,3.5,1
26.3,80.45,2.95,1
25.25,84.55,2.3,1
25.9,84,2.45,1
26.1,80.85,2.9,1
25.95,83.65,32.85,1
27.5,74.15,3.5,0
26.8,78.8,4.2,1
26.4,77.3,5.45,0
27.15,73.7,2,0
27.56,73.15,3.4,0
27.35,75.4,3.85,1
26.25,78.61,2.8,1
27.37,73.74,2.5,0
28.1,72.15,3.6,1
28.11,74.69,4.7,1
28.18,75.8,3.6,1
27.45,76.6,5.8,1
27.65,78.7,3.55,1
26.85,83.35,2.15,1
27.25,80.2,1.85,1
29.2,68.95,2.5,0
28.9,71.55,15.6,1
28,77.4,3.65,1
27.16,80.12,4,1
27.34,79.39,28,1
26.01,82.07,24.5,1
27.28,78.17,32.1,1
28,75.55,32,0
27.84,75.61,32.55,1
26.53,78.58,29.65,1
28.7,71.3,32.4,0
28.35,71,11.9,0
28.45,69.05,15.95,1
28.2,70.05,1.9,1
27.7,75,1.75,1
27.25,75.55,32.55,1
28.7,70.4,32.55,0
27.55,75.1,30.7,1
27.35,75.6,32.1,1
27.2,74.95,3.45,1
27.65,74.5,3.45,0
27.5,72.15,11.25,1
28.1,72.45,4.8,0
27.9,72.9,4.65,1
26.9,75.4,4.95,1
24.5,86.75,8.9,1
26.7,78.6,7.05,1
25.9,79.75,3.95,1
26.25,78.9,5.85,1
25.25,83.95,4.4,1
25.8,80.5,4.2,0
26.15,79.55,2.7,1
26.75,75.95,6.4,0
26.3,76.75,1.1,1
27.5,70,4.45,0
27.15,70.65,4.7,0
28.05,71.35,4.7,0
27.35,72.85,3.65,1
26.6,77.6,2.9,1
26.1,76.25,4.45,1
26.15,76.7,5.85,0
27.1,73.4,4.5,0
27.65,65.8,3.3,0
28.35,68.5,1.5,0
28.05,60.75,5,0
28.1,60.5,3.25,0
27.45,65.7,3.25,1
27.8,59.8,3.4,0
27,69.25,3.45,0
27,62.8,6.25,0
27.1,58.95,5.85,0
27,63.15,4.85,0
26,58.3,4.05,0
25.45,64.6,6.05,0
26,65.35,7.4,0
25.7,66.5,32.1,0
26.7,63.1,32.55,0
26.75,56.1,32,0
27.2,58.05,5.5,0
27.15,64.55,6.75,0
26,68.65,32.7,0
25.55,68.7,4.3,0
25.1,64.6,17,0
25.35,61.05,3.4,0
25.05,65.4,4.05,0
25.15,67.5,30.05,0
24.55,65.2,12.85,0
25.1,63.55,30.65,0
25.65,69.15,31.7,0
25.8,69.4,32.6,0
26.05,68.5,26.6,0
25.55,67.9,26.6,0
23.35,79.7,6.55,1
24.19,79.03,3.25,0
24.32,72.04,4.8,0
24.1,65.84,4.55,0
23.01,68.13,6.25,0
23.94,65.11,5.15,0
24.24,71.89,3.7,0
24.42,71.49,3.05,0
24.62,65.94,4.75,0
24.51,63.83,2.85,0
24.38,64.08,5.45,0
25.74,65.42,4.55,0
24.92,69.13,10.9,0
24.93,66.48,5.75,0
24.44,68.46,3.05,0
24.27,65.43,3.7,0
24.65,66.17,3,0
24.31,66.11,1.3,0
23.99,62.51,2.55,0
24.14,66.61,4.05,0
23.64,65.82,4.7,0
23.5,66.78,5.7,0
24.26,68.23,2.85,0
25.29,63.16,4.6,0
24.83,68.04,3.05,0
24.06,64.7,4.35,0
22.15,63.28,32.7,0
22.8,63.24,3.65,0
23.97,68.17,7.75,0
18.7,45.85,0.55,0
19.7,44.85,0.7,0
20.95,47.85,0.25,0
22.4,55.45,2.3,0
22.3,58.05,1.15,0
22.75,60.5,0.8,0
23.1,64.3,1,0
24.9,60.9,0.9,0
23.4,53,0.15,0
24.05,43.8,0.25,0
24.35,62.55,0.3,0
24.95,69.45,1.75,0
24.75,72.5,0.05,0
24.45,68.25,0.05,0
24.65,65.55,5.1,0
24.6,65.1,0.15,0
23.4,63.55,0.55,0
25.9,66.5,0.55,0
27.5,58.1,0.75,0
25.95,54.85,1.2,0
26.45,58,3.5,0
24.75,51.6,2.55,0
25.85,60.8,1.9,0
24.95,73.65,2.15,0
25.3,72.4,0.8,0
27.05,67.4,3.95,0
23.6,86.7,2.55,1
20.85,94.15,2.6,1
19.6,89.95,1.7,0
19.6,63.15,1.15,0
22.45,52.7,1,0
23.75,70.3,0.6,0
23.9,69.1,0.1,0
23.95,70.25,0.75,0
24.15,73.2,0.8,0
24.35,68.1,0.75,0
25.65,63.55,0.75,0
27,58.6,2.85,0
27.9,67.45,2.8,0
25.95,61.5,3.05,0
24.5,39.85,1.4,0
26.95,61.8,1.2,0
25.6,77.3,1.7,0
25.65,74.4,2.15,0
25.65,66.7,0.6,0
28.4,62.7,2,0
30,65.15,4.4,1
30.3,64.8,3.8,0
30.1,55.1,4.3,0
29.95,66.1,3.15,0
28.8,70.85,3.55,0
27.8,65.35,2.6,0
28.55,47.45,2.65,0
29.75,47.1,3.4,0
29.65,39.55,2.35,0
29.75,35.4,4.4,0
27.6,52.05,8.05,0
27.8,58.05,4.45,0
26.85,71.95,3.5,0
27.6,63.75,3.65,0
26.6,72.35,3.95,0
26.35,70,3.05,0
28.4,61.7,2.05,0
29.4,62.15,4.5,0
28.3,38.25,5.15,0
27.25,38.15,4.45,0
28.45,52.75,2.05,0
28.25,63.8,3,0
28.5,61.8,2.55,0
29.45,61.65,3.4,0
29.15,57.15,3.2,0
29.85,45.9,2.7,0
30.45,38.25,2.9,0
29.75,36.2,2.05,0
32.8,31.3,3.3,0
32.05,52.2,4.05,0
31.9,49,3,0
29.15,58.7,3.35,0
29.6,59.25,4.4,0
29.2,66.8,3.35,0
29.35,55.3,5.45,0
30.05,55.7,5.8,0
30.5,54.95,3.65,0
30.25,51.65,2.25,0
30.75,46.85,4.55,0
30.4,49.7,2.3,0
33.25,42.7,2.3,0
32.1,38.8,4.15,0
31.1,46.4,2.55,0
32.3,34.5,2.2,0
33.4,43,3.85,1
32.4,39.55,2.2,0
31.5,50.45,2.2,0
30.85,55.25,2.3,0
31.8,47.45,6.55,0
31.8,34.5,6.75,1
31.6,52.15,5.75,1
30.9,43.95,3.65,0
31.55,55.55,1.85,1
31.15,56.3,1.95,0
31.4,58.3,2.55,1
33.3,44.95,2.8,0
31.65,46.35,2.05,1
31.9,43.6,1.7,0
32.5,37.9,1.7,0
32.4,33.6,2.15,0
35.05,31.7,2.9,0
34.15,49.35,7.1,0
31.45,62.05,4.1,1
31.1,66.5,2.3,1
29.8,68.4,3.25,1
31.65,54.4,3.2,1
29.8,59,2.7,1
31.05,43.95,3.85,0
32.55,38.1,2.2,0
33,40.3,1.35,0
33.55,39.7,3.2,0
33.45,41.6,1.75,0
33.6,48.1,1.85,0
34.55,43.6,5.05,0
33.6,49,7.3,0
33.6,42.1,4.2,0
33.8,25.05,5.95,0
33,33.45,7.55,0
33.1,28.45,5.35,0
34.25,25.45,2.25,0
34.85,26,1.25,0
35.65,25.75,4.1,0
35.6,24.75,3.7,0
35.35,30.25,4.2,0
37.35,34.9,3.25,0
34.4,57.75,3.8,1
34.15,43.65,5.6,0
35.4,39.85,4.35,0
34.95,50.5,3.8,0
34.05,48.75,3.35,0
35.5,44.1,5.05,0
36,36.2,4.2,0
36.55,31.4,2.65,0
36.4,38.9,3.25,0
36.65,38.15,3.25,0
36.1,37.9,9.15,0
36.2,42.3,2.35,0
35.15,43.95,5.95,0
35.35,39.8,8.45,0
37,36.45,6.65,0
36.75,39.75,11.7,0
36.6,41.75,3.05,0
37.35,43.25,2.65,0
35.15,50.05,3.3,0
35.25,46.2,2.45,0
36.15,39.25,6.15,0
33.5,48.15,3.65,0
35.3,45.2,11.55,0
33.3,56.1,7.35,1
32.7,57.45,5.85,0
36.2,44.05,5.45,0
34.4,47.9,8.5,0
32.1,61.75,8,1
30.5,62.45,2.7,0
34,49.75,6.85,0
33.95,47.7,7,0
34.45,44.45,10,0
32.55,53.45,13.1,0
31.65,55.8,11.6,0
32.35,52.1,12.35,0
33.45,47.05,8.3,0
33.5,45.1,9.9,0
33.2,45.85,6.15,0
33.15,45.4,10.7,0
33.05,50.8,9.4,0
31.75,62.3,6,1
31.5,66.25,8.1,1
29.3,69.15,4,0
30.4,68.75,3.95,1
30.5,69.9,3.1,1
31,66.6,6.7,0
30.9,60.6,12.4,0
31.3,57.6,17.2,1
29.2,63.9,12.35,0
28.75,71.2,11.55,1
27.6,76,8.55,0
27.25,78.65,10.95,1
27.6,75.4,10.5,1
28.9,65,12.4,0
29.35,70.65,10.55,1
27.65,74.1,11.05,1
28.35,67.7,11.5,0
29.35,66.5,14.15,0
29.8,66.4,13.65,1
28.75,66.6,9.35,1
29.95,61.75,12.4,0
29.2,66.9,8.45,1
29.25,67.5,6.75,1
30.75,59.25,7.8,1
30.85,60.2,6.3,1
30.45,59.85,5.5,1
29.75,66.05,4.15,1
31.05,60.1,6.85,0
31.35,65.2,3,1
29.5,70.3,5.15,1
28.85,71.85,5.75,0
29.15,73.85,5.7,1
30,64.25,6.3,0
29.45,66.3,7.15,0
29.45,64.15,11.4,0
29.5,69.2,7.35,1
26.25,78.6,14.75,1
26.45,73.65,13.1,0
25.65,84.2,11,1
24.85,86.8,9.8,1
25.75,80.75,11.1,1
27.45,78,8.1,1
26.9,81,12.55,1
23.6,92.35,9.35,1
24.8,88.75,9.55,1
26.7,84.2,11.9,1
26.85,82.1,12.3,1
26.85,82.45,10.2,1
26.95,84.3,10.8,1
27.6,80.7,4.25,0
28.65,73.65,5.7,0
28.7,71.2,2.95,0
29,69.6,8.7,0
29.3,69.6,7.4,0
28.55,74.9,5.15,0
28.95,72.75,7.8,0
29.7,70.25,7.25,0
29.9,65.45,8.35,1
30,70.05,5.1,1
28.1,74.15,6.4,1
30.1,68.35,7.1,0
29.7,70.1,4.75,0
28.55,71.35,7.1,0
28.2,73.95,6.5,1
27.3,76.8,5.35,1
28.15,72.9,7.35,1
28.35,67.5,7.45,0
28,64.15,7.6,0
28.9,61.1,6.25,0
29.75,62.6,6.75,0
29.3,72.45,6.2,1
28,77.5,5.6,1
26.25,81.8,8.55,1
25.15,87.5,8.1,1
26.05,82.9,8.75,1
26.3,80.8,7,1
26.5,85.65,8,1
27.5,77.2,7.9,0
26.7,79.55,9.05,1
26.55,79.4,9.55,0
27.35,75.95,9.3,0
27.45,75.5375,8.15,1
27.3625,75.9875,6.5,0
26.1625,80.05,6.15,1
27.25,74.95,4.65,0
28.3875,70.3375,4.9,0
27.8125,74.7125,4.2,1
28.125,74.9,4.85,0
27.45,78.2,4.75,1
27.55,81.5,1.45,0
26.8,83.75,4.25,1
26.95,82.6,3.8,1
28.95,70.8,1.55,0
28.6,73.3,1.2,0
27.5,78.8,1.95,1
26.925,83.7625,3.9,1
27.6875,83.7375,1.85,1
26.2375,84.525,3.35,1
26.775,82.8125,1.9,0
28.2,76.3875,1.6,0
27.5625,76.6,1.7,1
27.9125,76.6625,0.9,0
28.3,71.7,1.75,0
28.45,72.1,2.4,0
28.4,70.3,0.85,1
28.15,70.4,1.15,1
27.55,74.1,2.25,1
26.9,76.95,2.75,1
27.7,73.8,2.05,0
26.8,77.85,0.9,1
27.55,74.05,2.35,1
27.65,74.2,1.05,0
27.4,73.45,4.45,1
27.25,74.95,1.1,1
28.15,74.95,0.75,0
28.15,75.05,1,0
26.9,76.15,1.25,1
24.1,84.7,4.95,1
26.65,80.75,4.95,1
26.55,80.45,4.95,0
26.25,81.8,4.95,1
25.75,86.55,4.95,1
25.95,78.45,1,0
25.85,85.15,1.2,1
26.9,78.6,2.9,0
26.7,74.35,1.5,1
27.35,69.7,1.45,0
26.95,72.25,2.1,0
27.75,72,1.2,0
27.35,73.55,1.25,1
26.6,77.2,1.1,1
25.8,78.05,1.2,0
26.05,77.95,1.65,0
26.9,75.8,1.05,0
27.65,69.55,0.8,0
28.1,70.4,0.95,0
28.25,61.6,0.8,0
28.1,61.4,0.85,0
27.45,65.95,0.7,0
28.05,61.6,0.85,0
27.25,65.2,0.6,0
27.05,64.2,0.9,0
26.95,61.1,3.55,0
26.55,65.2,1.65,0
25.85,60.3,0.75,0
25.1,67.55,1.75,0
25.7,67.35,1.1,0
25.8,67.75,0.85,0
26.55,63.35,1.6,0
26.6,57.35,0.95,0
26.95,59.95,1.7,0
26.9,65.2,0.85,0
26,69.25,1.1,0
25.6,69.3,1.25,0
25.25,64.55,0.7,0
25.35,62.55,1.05,0
25,65.45,1.3,0
24.9,68.9,1.3,0
24.5,66.4,1.4,0
24.85,64.4,1.05,0
25.25,69.35,0.95,0
25.6,69.8,0.9,0
25.9,67.95,1.2,0
25.1,68.55,0.8,0
23.15,79.2,1.1,1
23.95,80.8,1.15,0
24.1,73.2,1.3,0
23.5125,65.7875,1.35,0
22.5875,70.1,1.05,0
23.975,64.825,0.75,0
24.075,71.9125,0.9,0
24.0375,72.4875,1,0
24.45,66.775,0.75,0
23.95,63.725,0.75,0
24.2,65.5,1.45,0
25.4,65.2125,0.9,0
24.7125,69.675,1.2,0
24.3,68.325,1.05,0
24.225,67.6,1.15,0
24.2125,66.4125,0.9,0
23.9875,66.125,1.1,0
24.0625,63.2875,0.85,0
24.2375,61.8125,1,0
24.075,65.6,0.9,0
23.0375,67.7875,1.1,0
23.3875,66.7875,1.4,0
24.0125,69.1875,1.45,0
24.9125,64.85,1.1,0
24.6375,68.5875,1.2,0
23.9375,65.5125,1.1,0
21.7125,61.9875,1.15,0
22.85,65.7375,0.95,0
23.9,68.15,2,0
23.6,57.4,3.35,0
24.85,51.1,4.65,0
26.85,61.85,0.05,0
26.5,57.05,2.2,0
26.95,61.25,3.8,0
26.95,67,3.15,0
26.1,61.1,3.55,0
26.35,56.45,2.6,0
26.1,52.65,3.55,0
25.8,42.6,2.95,0
28,53.1,2.45,0
28.2,69.55,3.6,0
27.4,70.85,0.9,0
27.05,64.7,0.8,0
27.2,60.95,0.3,0
26.95,63.75,0.2,0
26.4,59.75,0,0
27.35,61.45,0.25,0
27.25,56.4,0.1,0
26.25,60.2,0.15,0
26.2,60.85,0.05,0
27.45,53.95,3.25,0
28.65,55.85,0.05,0
27.9,68.2,4.25,0
27.65,69.5,4.5,0
27.95,65.45,0.1,0
24.5,84.95,1.8,1
21,94.85,1.45,1
19.95,93.35,3.65,0
21.7,63.1,0.15,0
24.1,55.55,0.6,0
26.15,69.85,2.4,0
26.35,66.75,4.05,0
26.45,66.95,0.85,0
28.1,69,1.3,0
27,68.5,1.55,0
28.4,62,2.15,0
29.05,58.9,0.65,0
29.25,61.55,1.3,0
28.3,60.95,2.55,0
25.45,38.05,1.95,0
29.95,58.6,1.7,0
27.75,72.8,2.7,0
27.5,67.8,1.65,0
28,61.1,1.4,0
28.6,61.45,1.95,0
29.2,69.45,4.05,1
29.85,58.6,2.6,0
30.2,54.3,2.65,0
29.5,66.05,1.8,0
29.95,66.15,2.75,0
30.85,63,1.8,0
30.5,49.25,2.8,0
29.55,53,2.35,0
31.2,44.2,3.05,0
31.35,39.7,3.9,0
29.4,50.2,3.55,0
29.55,56.45,3.4,0
29.75,68.2,1.75,0
27.75,56.5,2.4,0
29.4,63.5,3.1,0
28.1,68.75,1.5,0
28.95,62.2,2.1,0
30.6,60.35,3.25,0
29,46.9,3.4,0
28.35,39.95,0.8,0
29.9,49.5,1.15,0
30.9,62.75,2.3,0
30.65,63.75,3.5,0
30.2,58.4,1.95,0
31.25,58.5,2.3,0
31.1,47.65,2.1,0
31.1,37.15,2.65,0
31.55,38.75,1.7,0
31.1,36,2.25,0
30.85,50,2.05,0
29.9,50.05,2.35,0
30.7,56.75,0.85,0
31.4,60.75,2.3,0
31.1,65,3.75,0
29.3,57.15,3.35,0
29.75,54.55,2.45,0
28.5,55.05,1.85,0
29.4,51.15,1.1,0
30.25,50.45,3.2,0
30.25,50.7,1.2,0
31.45,41.25,1.1,0
31.35,37.1,0.8,0
30.25,43.75,2.3,0
31.55,35.45,2,0
32.5,42.3,3.6,1
32.5,43.25,3,0
31.55,53.35,1.95,0
30.3,58.3,2.95,0
31.75,46.8,2.65,0
30.3,45.15,2.65,1
31.15,57.25,3.15,1
31.35,41.9,2.5,0
31,57.2,3.3,0
30.85,48.05,0.65,0
32.1,50.4,3.25,0
32.8,34.7,3.8,0
31.6,40.85,5.75,1
32.15,37.95,2.45,0
32.3,39,3.85,0
32.45,29.55,2.55,0
33.05,25.45,5.05,0
31.6,45.2,6.15,0
29.75,60.7,4.3,1
29.8,55.05,4.2,0
31.1,62.05,3.55,1
31.65,55.4,3.15,0
28.65,64.6,2.75,1
31,48.55,2.3,0
32.3,47.65,2.5,0
31.05,44.4,1.95,0
32.45,39.3,2.2,0
32.7,43,2.8,0
32.75,50.8,3.9,0
34.1,44.45,2.3,0
33.6,50.25,3.15,0
34,40.85,2.9,1
33.8,23.4,2.85,0
32.15,31.85,4.4,0
32.85,33.3,5.1,0
33.8,27.95,3.4,0
34.4,27.7,2.4,0
34.6,26.95,1.5,0
35.5,31.15,4.05,0
36.85,30.95,4.15,0
35.7,43.05,2.65,0
33.75,59.9,3.9,1
34.4,46.35,1.1,0
35.35,40.7,2.6,0
34.85,49.9,3,0
34.85,51.2,3.25,0
35.6,45.4,4.25,0
35.5,43.1,1.7,0
36.2,31.95,2.75,0
36.25,44.55,3.25,0
36.4,51.1,2.55,1
34.7,59.3,7.85,1
35.55,44.8,1.65,0
35.45,41.1,4.75,0
35.95,37.6,2.7,0
36.7,33.7,3.55,0
36.6,36.25,4.15,0
36.35,41.9,5,0
37.4,40.5,2.5,0
34.45,48.55,3.15,0
35.65,45.6,2.95,0
35.85,38.5,3.3,0
32.85,50.35,3.2,0
35,45.1,4.8,1
32.75,58.4,4.8,1
33.05,54.2,1.15,0
36.1,44.35,2.5,0
34.35,47.35,4.35,0
32.2,61.35,4.1,1
30.55,66.35,2.7,0
33.85,49.45,5.75,0
34.2,48.9,5.2,0
34.05,46.1,5.1,0
32.4,52.8,6.1,0
32.15,55.5,4.05,1
32.75,51.3,5.6,0
33.7,46.05,6.15,0
33.6,44.8,6.8,0
33.2,46.2,5.4,0
33.3,45.25,5.2,0
33.25,50.55,5.45,0
32,58.7,3,0
31.05,64.85,3.6,1
29.3,69.9,3.25,0
29.55,70.9,4.05,1
29.25,72.45,2.95,1
31.1,67.05,4.95,0
30.55,61.05,5.5,0
31.15,63.45,5.55,1
28.85,65.65,6.45,0
27.75,74.2,4.85,1
26.6,72.35,5.75,1
26.65,78.5,4.8,1
27.05,74.75,4.35,0
29.15,64.65,4.9,1
29.35,67.3,5.2,1
27.6,74.55,3.85,1
28.35,67.25,2,0
29.5,65,5.95,0
29.8,66.4,4.7,1
28.8,69.15,1.45,1
30.05,63.15,5.65,1
28.9,70,4.9,1
29.3,69.05,1.8,1
31.05,64.15,4.65,1
30.8,62.85,3.9,1
30.25,69.25,32.65,1
30.3,69.15,3.65,1
31.45,60.95,3.95,0
31.4,60.2,3.4,0
29.2,73.2,2.9,1
28.95,74.75,2.7,0
28.85,71.7,2.9,0
30.3,65.8,4.9,0
29.95,67.1,3.9,0
29.9,66,4.55,0
29.75,73.15,5.85,1
26.95,78.4,7.4,1
27.05,76.1,5.95,0
25.05,87.05,5,1
24.7,87.7,8.15,1
26.2,83.15,6.8,0
27.85,78.85,4.45,1
27.2,83.45,7.3,1
23.55,93.9,4.55,1
24.65,89.95,6.8,1
26.65,84.55,6,1
27.05,82.5,7.2,1
26.75,82.75,8,1
26.3,84.1,6.9,1
27.3,80.15,6.5,1
28.3,75.5,6.85,0
28.55,73.3,4.45,0
28.75,69.6,4.05,0
29.1,72.15,6.1,0
28,78.8,3.85,1
29,72,5.2,0
29.65,69.25,4.6,0
29.75,65.8,4.6,1
30,67.4,2.65,0
27.35,77.6,2.55,1
30.1,70.55,3.05,0
29.25,71.1,4.65,0
28.35,71.4,4.15,0
28.4,75.5,5.8,1
27,81.4,5.4,1
28.55,74.75,5.5,1
28,67.85,6.95,1
28.15,63.85,4.9,0
28.85,63.4,5.6,0
29.75,64.6,5.65,0
29.05,74.15,4.2,1
28.15,78.4,7.9,1
26.65,81.45,6.05,1
25.7,86.45,11.55,1
26.1,84.55,7.55,1
26.15,82.95,7.85,1
26.15,85.25,5.05,1
27.4,76.75,7.9,0
27.15,81.85,7.4,1
26.75,79.9,6.95,0
27.3,77.4,12.2,0
28.06666667,74.2,5.25,0
